# kecerdasan-buatan — pola bit yang dihitung Lua
# bahasa: lua
# versi: Lua 5.4 lewat wasmoon ^1.16.0
# dihasilkan: 2026-09-02T18:25:44Z
# perintah: npm run pancar
# kolom: berkas	baris	kolom	hasil_hex	konteks
bayes.tsv	680	evidence_hex	3fc9db22d0e56042	P(E)
bayes.tsv	680	posterior_hex	3fef5dc83cd4e930	posterior
bayes.tsv	680	likelihood_ratio_hex	3fe0000000000000	rasio kemungkinan
bayes.tsv	681	evidence_hex	3fc9fbe76c8b4396	P(E)
bayes.tsv	681	posterior_hex	3fef363a0285acc5	posterior
bayes.tsv	681	likelihood_ratio_hex	3fd999999999999a	rasio kemungkinan
bayes.tsv	682	evidence_hex	3fca4dd2f1a9fbe8	P(E)
bayes.tsv	682	posterior_hex	3feed5059b184abe	posterior
bayes.tsv	682	likelihood_ratio_hex	3fd1111111111111	rasio kemungkinan
bayes.tsv	683	evidence_hex	3fca7ef9db22d0e6	P(E)
bayes.tsv	683	posterior_hex	3fee9bd37a6f4de9	posterior
bayes.tsv	683	likelihood_ratio_hex	3fcc71c71c71c71d	rasio kemungkinan
bayes.tsv	684	evidence_hex	3fca9c779a6b50b2	P(E)
bayes.tsv	684	posterior_hex	3fee79e79e79e79e	posterior
bayes.tsv	684	likelihood_ratio_hex	3fc9dbcc48676f32	rasio kemungkinan
bayes.tsv	685	evidence_hex	3fd9583a53b8e4b9	P(E)
bayes.tsv	685	posterior_hex	3fefffcb0afeff7d	posterior
bayes.tsv	685	likelihood_ratio_hex	4079000000000000	rasio kemungkinan
bayes.tsv	686	evidence_hex	3fd95b573eab367a	P(E)
bayes.tsv	686	posterior_hex	3feffbdd5df2d19c	posterior
bayes.tsv	686	likelihood_ratio_hex	4034000000000000	rasio kemungkinan
bayes.tsv	687	evidence_hex	3fd96872b020c49c	P(E)
bayes.tsv	687	posterior_hex	3fefeb5d805289ff	posterior
bayes.tsv	687	likelihood_ratio_hex	4010000000000000	rasio kemungkinan
bayes.tsv	688	evidence_hex	3fd978d4fdf3b646	P(E)
bayes.tsv	688	posterior_hex	3fefd6d58c389a5f	posterior
bayes.tsv	688	likelihood_ratio_hex	4000000000000000	rasio kemungkinan
bayes.tsv	689	evidence_hex	3fd999999999999a	P(E)
bayes.tsv	689	posterior_hex	3fefae147ae147ae	posterior
bayes.tsv	689	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	690	evidence_hex	3fd9a9fbe76c8b44	P(E)
bayes.tsv	690	posterior_hex	3fef99daf8fa411e	posterior
bayes.tsv	690	likelihood_ratio_hex	3fe999999999999a	rasio kemungkinan
bayes.tsv	691	evidence_hex	3fd9d2f1a9fbe76d	P(E)
bayes.tsv	691	posterior_hex	3fef67bb7ac40b6b	posterior
bayes.tsv	691	likelihood_ratio_hex	3fe1111111111111	rasio kemungkinan
bayes.tsv	692	evidence_hex	3fd9eb851eb851ec	P(E)
bayes.tsv	692	posterior_hex	3fef49f49f49f49f	posterior
bayes.tsv	692	likelihood_ratio_hex	3fdc71c71c71c71d	rasio kemungkinan
bayes.tsv	693	evidence_hex	3fd9fa43fe5c91d2	P(E)
bayes.tsv	693	posterior_hex	3fef3831f3831f38	posterior
bayes.tsv	693	likelihood_ratio_hex	3fd9dbcc48676f32	rasio kemungkinan
bayes.tsv	694	evidence_hex	3fdfae3e6c4c5975	P(E)
bayes.tsv	694	posterior_hex	3fefffd5a257937a	posterior
bayes.tsv	694	likelihood_ratio_hex	407f400000000000	rasio kemungkinan
bayes.tsv	695	evidence_hex	3fdfb15b573eab36	P(E)
bayes.tsv	695	posterior_hex	3feffcb102115eb6	posterior
bayes.tsv	695	likelihood_ratio_hex	4039000000000000	rasio kemungkinan
bayes.tsv	696	evidence_hex	3fdfbe76c8b43958	P(E)
bayes.tsv	696	posterior_hex	3fefef7bdef7bdef	posterior
bayes.tsv	696	likelihood_ratio_hex	4014000000000000	rasio kemungkinan
bayes.tsv	697	evidence_hex	3fdfced916872b02	P(E)
bayes.tsv	697	posterior_hex	3fefdf08c1ac8e2a	posterior
bayes.tsv	697	likelihood_ratio_hex	4004000000000000	rasio kemungkinan
bayes.tsv	698	evidence_hex	3fdfef9db22d0e56	P(E)
bayes.tsv	698	posterior_hex	3fefbe55298e1bb4	posterior
bayes.tsv	698	likelihood_ratio_hex	3ff4000000000000	rasio kemungkinan
bayes.tsv	699	evidence_hex	3fe0000000000000	P(E)
bayes.tsv	699	posterior_hex	3fefae147ae147ae	posterior
bayes.tsv	699	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	700	evidence_hex	3fe0147ae147ae14	P(E)
bayes.tsv	700	posterior_hex	3fef85bb39503d23	posterior
bayes.tsv	700	likelihood_ratio_hex	3fe5555555555555	rasio kemungkinan
bayes.tsv	701	evidence_hex	3fe020c49ba5e354	P(E)
bayes.tsv	701	posterior_hex	3fef6db6db6db6db	posterior
bayes.tsv	701	likelihood_ratio_hex	3fe1c71c71c71c72	rasio kemungkinan
bayes.tsv	702	evidence_hex	3fe028240b780347	P(E)
bayes.tsv	702	posterior_hex	3fef5f5f5f5f5f5f	posterior
bayes.tsv	702	likelihood_ratio_hex	3fe0295fad40a57f	rasio kemungkinan
bayes.tsv	703	evidence_hex	3fe7c2a454de7ea5	P(E)
bayes.tsv	703	posterior_hex	3fefffe3c18340c3	posterior
bayes.tsv	703	likelihood_ratio_hex	4087700000000000	rasio kemungkinan
bayes.tsv	704	evidence_hex	3fe7c432ca57a786	P(E)
bayes.tsv	704	posterior_hex	3feffdcb433fa9f8	posterior
bayes.tsv	704	likelihood_ratio_hex	4042c00000000000	rasio kemungkinan
bayes.tsv	705	evidence_hex	3fe7cac083126e97	P(E)
bayes.tsv	705	posterior_hex	3feff4fb5a09fc36	posterior
bayes.tsv	705	likelihood_ratio_hex	401e000000000000	rasio kemungkinan
bayes.tsv	706	evidence_hex	3fe7d2f1a9fbe76c	P(E)
bayes.tsv	706	posterior_hex	3fefe9fe47dd9d50	posterior
bayes.tsv	706	likelihood_ratio_hex	400e000000000000	rasio kemungkinan
bayes.tsv	707	evidence_hex	3fe7e353f7ced916	P(E)
bayes.tsv	707	posterior_hex	3fefd41abfb32ecf	posterior
bayes.tsv	707	likelihood_ratio_hex	3ffe000000000000	rasio kemungkinan
bayes.tsv	708	evidence_hex	3fe7eb851eb851eb	P(E)
bayes.tsv	708	posterior_hex	3fefc9343a388224	posterior
bayes.tsv	708	likelihood_ratio_hex	3ff8000000000000	rasio kemungkinan
bayes.tsv	709	evidence_hex	3fe8000000000000	P(E)
bayes.tsv	709	posterior_hex	3fefae147ae147ad	posterior
bayes.tsv	709	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	710	evidence_hex	3fe80c49ba5e353f	P(E)
bayes.tsv	710	posterior_hex	3fef9de4683d513f	posterior
bayes.tsv	710	likelihood_ratio_hex	3feaaaaaaaaaaaaa	rasio kemungkinan
bayes.tsv	711	evidence_hex	3fe813a92a305532	P(E)
bayes.tsv	711	posterior_hex	3fef9435e50d7943	posterior
bayes.tsv	711	likelihood_ratio_hex	3fe83e0f83e0f83e	rasio kemungkinan
bayes.tsv	712	evidence_hex	3fec8327674d1633	P(E)
bayes.tsv	712	posterior_hex	3fefffe8769494ef	posterior
bayes.tsv	712	likelihood_ratio_hex	408c200000000000	rasio kemungkinan
bayes.tsv	713	evidence_hex	3fec84b5dcc63f14	P(E)
bayes.tsv	713	posterior_hex	3feffe295d4cc109	posterior
bayes.tsv	713	likelihood_ratio_hex	4046800000000000	rasio kemungkinan
bayes.tsv	714	evidence_hex	3fec8b4395810625	P(E)
bayes.tsv	714	posterior_hex	3feff6d0eec7bfb7	posterior
bayes.tsv	714	likelihood_ratio_hex	4022000000000000	rasio kemungkinan
bayes.tsv	715	evidence_hex	3fec9374bc6a7efa	P(E)
bayes.tsv	715	posterior_hex	3fefeda7218a76af	posterior
bayes.tsv	715	likelihood_ratio_hex	4012000000000000	rasio kemungkinan
bayes.tsv	716	evidence_hex	3feca3d70a3d70a4	P(E)
bayes.tsv	716	posterior_hex	3fefdb6340edfada	posterior
bayes.tsv	716	likelihood_ratio_hex	4002000000000000	rasio kemungkinan
bayes.tsv	717	evidence_hex	3fecac083126e979	P(E)
bayes.tsv	717	posterior_hex	3fefd24924924925	posterior
bayes.tsv	717	likelihood_ratio_hex	3ffccccccccccccd	rasio kemungkinan
bayes.tsv	718	evidence_hex	3fecc083126e978e	P(E)
bayes.tsv	718	posterior_hex	3fefbb9e8ebe9c6b	posterior
bayes.tsv	718	likelihood_ratio_hex	3ff3333333333333	rasio kemungkinan
bayes.tsv	719	evidence_hex	3feccccccccccccd	P(E)
bayes.tsv	719	posterior_hex	3fefae147ae147ae	posterior
bayes.tsv	719	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
bayes.tsv	720	evidence_hex	3fecd42c3c9eecc0	P(E)
bayes.tsv	720	posterior_hex	3fefa5fa5fa5fa5f	posterior
bayes.tsv	720	likelihood_ratio_hex	3fed1745d1745d18	rasio kemungkinan
bayes.tsv	721	evidence_hex	3fef5d0fa58f7121	P(E)
bayes.tsv	721	posterior_hex	3fefffea9a571920	posterior
bayes.tsv	721	likelihood_ratio_hex	408ef00000000000	rasio kemungkinan
bayes.tsv	722	evidence_hex	3fef5e9e1b089a02	P(E)
bayes.tsv	722	posterior_hex	3feffe542409b6ef	posterior
bayes.tsv	722	likelihood_ratio_hex	4048c00000000000	rasio kemungkinan
bayes.tsv	723	evidence_hex	3fef652bd3c36113	P(E)
bayes.tsv	723	posterior_hex	3feff7a672c1fa00	posterior
bayes.tsv	723	likelihood_ratio_hex	4023cccccccccccc	rasio kemungkinan
bayes.tsv	724	evidence_hex	3fef6d5cfaacd9e8	P(E)
bayes.tsv	724	posterior_hex	3fefef513fe3a3b9	posterior
bayes.tsv	724	likelihood_ratio_hex	4013cccccccccccc	rasio kemungkinan
bayes.tsv	725	evidence_hex	3fef7dbf487fcb92	P(E)
bayes.tsv	725	posterior_hex	3fefdeb3dbaf5b98	posterior
bayes.tsv	725	likelihood_ratio_hex	4003cccccccccccc	rasio kemungkinan
bayes.tsv	726	evidence_hex	3fef85f06f694467	P(E)
bayes.tsv	726	posterior_hex	3fefd66ba396e861	posterior
bayes.tsv	726	likelihood_ratio_hex	3fffae147ae147ae	rasio kemungkinan
bayes.tsv	727	evidence_hex	3fef9a6b50b0f27c	P(E)
bayes.tsv	727	posterior_hex	3fefc1c9e045ad42	posterior
bayes.tsv	727	likelihood_ratio_hex	3ff51eb851eb851f	rasio kemungkinan
bayes.tsv	728	evidence_hex	3fefa6b50b0f27bb	P(E)
bayes.tsv	728	posterior_hex	3fefb575a25bc72a	posterior
bayes.tsv	728	likelihood_ratio_hex	3ff1999999999999	rasio kemungkinan
bayes.tsv	729	evidence_hex	3fefae147ae147ae	P(E)
bayes.tsv	729	posterior_hex	3fefae147ae147ae	posterior
bayes.tsv	729	likelihood_ratio_hex	3ff0000000000000	rasio kemungkinan
certainty.tsv	1	result_hex	bff0000000000000	parallel(bff0000000000000, bff0000000000000)
certainty.tsv	2	result_hex	8000000000000000	sequential(bff0000000000000, bff0000000000000)
certainty.tsv	3	result_hex	bff0000000000000	and(bff0000000000000, bff0000000000000)
certainty.tsv	4	result_hex	bff0000000000000	or(bff0000000000000, bff0000000000000)
certainty.tsv	5	result_hex	bff0000000000000	parallel(bff0000000000000, bfed70a3d70a3d71)
certainty.tsv	6	result_hex	8000000000000000	sequential(bff0000000000000, bfed70a3d70a3d71)
certainty.tsv	7	result_hex	bff0000000000000	and(bff0000000000000, bfed70a3d70a3d71)
certainty.tsv	8	result_hex	bfed70a3d70a3d71	or(bff0000000000000, bfed70a3d70a3d71)
certainty.tsv	9	result_hex	bff0000000000000	parallel(bff0000000000000, bfe8000000000000)
certainty.tsv	10	result_hex	8000000000000000	sequential(bff0000000000000, bfe8000000000000)
certainty.tsv	11	result_hex	bff0000000000000	and(bff0000000000000, bfe8000000000000)
certainty.tsv	12	result_hex	bfe8000000000000	or(bff0000000000000, bfe8000000000000)
certainty.tsv	13	result_hex	bff0000000000000	parallel(bff0000000000000, bfe0000000000000)
certainty.tsv	14	result_hex	8000000000000000	sequential(bff0000000000000, bfe0000000000000)
certainty.tsv	15	result_hex	bff0000000000000	and(bff0000000000000, bfe0000000000000)
certainty.tsv	16	result_hex	bfe0000000000000	or(bff0000000000000, bfe0000000000000)
certainty.tsv	17	result_hex	bff0000000000000	parallel(bff0000000000000, bfd3333333333333)
certainty.tsv	18	result_hex	8000000000000000	sequential(bff0000000000000, bfd3333333333333)
certainty.tsv	19	result_hex	bff0000000000000	and(bff0000000000000, bfd3333333333333)
certainty.tsv	20	result_hex	bfd3333333333333	or(bff0000000000000, bfd3333333333333)
certainty.tsv	21	result_hex	bff0000000000000	parallel(bff0000000000000, bf847ae147ae147b)
certainty.tsv	22	result_hex	8000000000000000	sequential(bff0000000000000, bf847ae147ae147b)
certainty.tsv	23	result_hex	bff0000000000000	and(bff0000000000000, bf847ae147ae147b)
certainty.tsv	24	result_hex	bf847ae147ae147b	or(bff0000000000000, bf847ae147ae147b)
certainty.tsv	25	result_hex	bff0000000000000	parallel(bff0000000000000, 0000000000000000)
certainty.tsv	26	result_hex	8000000000000000	sequential(bff0000000000000, 0000000000000000)
certainty.tsv	27	result_hex	bff0000000000000	and(bff0000000000000, 0000000000000000)
certainty.tsv	28	result_hex	0000000000000000	or(bff0000000000000, 0000000000000000)
certainty.tsv	29	result_hex	bff0000000000000	parallel(bff0000000000000, 3f847ae147ae147b)
certainty.tsv	30	result_hex	bf847ae147ae147b	sequential(bff0000000000000, 3f847ae147ae147b)
certainty.tsv	31	result_hex	bff0000000000000	and(bff0000000000000, 3f847ae147ae147b)
certainty.tsv	32	result_hex	3f847ae147ae147b	or(bff0000000000000, 3f847ae147ae147b)
certainty.tsv	33	result_hex	bff0000000000000	parallel(bff0000000000000, 3fd3333333333333)
certainty.tsv	34	result_hex	bfd3333333333333	sequential(bff0000000000000, 3fd3333333333333)
certainty.tsv	35	result_hex	bff0000000000000	and(bff0000000000000, 3fd3333333333333)
certainty.tsv	36	result_hex	3fd3333333333333	or(bff0000000000000, 3fd3333333333333)
certainty.tsv	37	result_hex	bff0000000000000	parallel(bff0000000000000, 3fe0000000000000)
certainty.tsv	38	result_hex	bfe0000000000000	sequential(bff0000000000000, 3fe0000000000000)
certainty.tsv	39	result_hex	bff0000000000000	and(bff0000000000000, 3fe0000000000000)
certainty.tsv	40	result_hex	3fe0000000000000	or(bff0000000000000, 3fe0000000000000)
certainty.tsv	41	result_hex	bff0000000000000	parallel(bff0000000000000, 3fe947ae147ae148)
certainty.tsv	42	result_hex	bfe947ae147ae148	sequential(bff0000000000000, 3fe947ae147ae148)
certainty.tsv	43	result_hex	bff0000000000000	and(bff0000000000000, 3fe947ae147ae148)
certainty.tsv	44	result_hex	3fe947ae147ae148	or(bff0000000000000, 3fe947ae147ae148)
certainty.tsv	45	result_hex	bff0000000000000	parallel(bff0000000000000, 3fed70a3d70a3d71)
certainty.tsv	46	result_hex	bfed70a3d70a3d71	sequential(bff0000000000000, 3fed70a3d70a3d71)
certainty.tsv	47	result_hex	bff0000000000000	and(bff0000000000000, 3fed70a3d70a3d71)
certainty.tsv	48	result_hex	3fed70a3d70a3d71	or(bff0000000000000, 3fed70a3d70a3d71)
certainty.tsv	49	result_hex	0000000000000000	parallel(bff0000000000000, 3ff0000000000000)
certainty.tsv	50	result_hex	bff0000000000000	sequential(bff0000000000000, 3ff0000000000000)
certainty.tsv	51	result_hex	bff0000000000000	and(bff0000000000000, 3ff0000000000000)
certainty.tsv	52	result_hex	3ff0000000000000	or(bff0000000000000, 3ff0000000000000)
certainty.tsv	53	result_hex	bff0000000000000	parallel(bfed70a3d70a3d71, bff0000000000000)
certainty.tsv	54	result_hex	8000000000000000	sequential(bfed70a3d70a3d71, bff0000000000000)
certainty.tsv	55	result_hex	bff0000000000000	and(bfed70a3d70a3d71, bff0000000000000)
certainty.tsv	56	result_hex	bfed70a3d70a3d71	or(bfed70a3d70a3d71, bff0000000000000)
certainty.tsv	57	result_hex	bfefcb923a29c77a	parallel(bfed70a3d70a3d71, bfed70a3d70a3d71)
certainty.tsv	58	result_hex	8000000000000000	sequential(bfed70a3d70a3d71, bfed70a3d70a3d71)
certainty.tsv	59	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, bfed70a3d70a3d71)
certainty.tsv	60	result_hex	bfed70a3d70a3d71	or(bfed70a3d70a3d71, bfed70a3d70a3d71)
certainty.tsv	61	result_hex	bfef5c28f5c28f5c	parallel(bfed70a3d70a3d71, bfe8000000000000)
certainty.tsv	62	result_hex	8000000000000000	sequential(bfed70a3d70a3d71, bfe8000000000000)
certainty.tsv	63	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, bfe8000000000000)
certainty.tsv	64	result_hex	bfe8000000000000	or(bfed70a3d70a3d71, bfe8000000000000)
certainty.tsv	65	result_hex	bfeeb851eb851eb8	parallel(bfed70a3d70a3d71, bfe0000000000000)
certainty.tsv	66	result_hex	8000000000000000	sequential(bfed70a3d70a3d71, bfe0000000000000)
certainty.tsv	67	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, bfe0000000000000)
certainty.tsv	68	result_hex	bfe0000000000000	or(bfed70a3d70a3d71, bfe0000000000000)
certainty.tsv	69	result_hex	bfee353f7ced9169	parallel(bfed70a3d70a3d71, bfd3333333333333)
certainty.tsv	70	result_hex	8000000000000000	sequential(bfed70a3d70a3d71, bfd3333333333333)
certainty.tsv	71	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, bfd3333333333333)
certainty.tsv	72	result_hex	bfd3333333333333	or(bfed70a3d70a3d71, bfd3333333333333)
certainty.tsv	73	result_hex	bfed77318fc50482	parallel(bfed70a3d70a3d71, bf847ae147ae147b)
certainty.tsv	74	result_hex	8000000000000000	sequential(bfed70a3d70a3d71, bf847ae147ae147b)
certainty.tsv	75	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, bf847ae147ae147b)
certainty.tsv	76	result_hex	bf847ae147ae147b	or(bfed70a3d70a3d71, bf847ae147ae147b)
certainty.tsv	77	result_hex	bfed70a3d70a3d71	parallel(bfed70a3d70a3d71, 0000000000000000)
certainty.tsv	78	result_hex	8000000000000000	sequential(bfed70a3d70a3d71, 0000000000000000)
certainty.tsv	79	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, 0000000000000000)
certainty.tsv	80	result_hex	0000000000000000	or(bfed70a3d70a3d71, 0000000000000000)
certainty.tsv	81	result_hex	bfed6a052bf5a815	parallel(bfed70a3d70a3d71, 3f847ae147ae147b)
certainty.tsv	82	result_hex	bf82d77318fc5048	sequential(bfed70a3d70a3d71, 3f847ae147ae147b)
certainty.tsv	83	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, 3f847ae147ae147b)
certainty.tsv	84	result_hex	3f847ae147ae147b	or(bfed70a3d70a3d71, 3f847ae147ae147b)
certainty.tsv	85	result_hex	bfec57c57c57c57e	parallel(bfed70a3d70a3d71, 3fd3333333333333)
certainty.tsv	86	result_hex	bfd1a9fbe76c8b44	sequential(bfed70a3d70a3d71, 3fd3333333333333)
certainty.tsv	87	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, 3fd3333333333333)
certainty.tsv	88	result_hex	3fd3333333333333	or(bfed70a3d70a3d71, 3fd3333333333333)
certainty.tsv	89	result_hex	bfeae147ae147ae2	parallel(bfed70a3d70a3d71, 3fe0000000000000)
certainty.tsv	90	result_hex	bfdd70a3d70a3d71	sequential(bfed70a3d70a3d71, 3fe0000000000000)
certainty.tsv	91	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, 3fe0000000000000)
certainty.tsv	92	result_hex	3fe0000000000000	or(bfed70a3d70a3d71, 3fe0000000000000)
certainty.tsv	93	result_hex	bfe3cf3cf3cf3cf5	parallel(bfed70a3d70a3d71, 3fe947ae147ae148)
certainty.tsv	94	result_hex	bfe741f212d7731a	sequential(bfed70a3d70a3d71, 3fe947ae147ae148)
certainty.tsv	95	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, 3fe947ae147ae148)
certainty.tsv	96	result_hex	3fe947ae147ae148	or(bfed70a3d70a3d71, 3fe947ae147ae148)
certainty.tsv	97	result_hex	0000000000000000	parallel(bfed70a3d70a3d71, 3fed70a3d70a3d71)
certainty.tsv	98	result_hex	bfeb15b573eab368	sequential(bfed70a3d70a3d71, 3fed70a3d70a3d71)
certainty.tsv	99	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, 3fed70a3d70a3d71)
certainty.tsv	100	result_hex	3fed70a3d70a3d71	or(bfed70a3d70a3d71, 3fed70a3d70a3d71)
certainty.tsv	101	result_hex	3ff0000000000000	parallel(bfed70a3d70a3d71, 3ff0000000000000)
certainty.tsv	102	result_hex	bfed70a3d70a3d71	sequential(bfed70a3d70a3d71, 3ff0000000000000)
certainty.tsv	103	result_hex	bfed70a3d70a3d71	and(bfed70a3d70a3d71, 3ff0000000000000)
certainty.tsv	104	result_hex	3ff0000000000000	or(bfed70a3d70a3d71, 3ff0000000000000)
certainty.tsv	105	result_hex	bff0000000000000	parallel(bfe8000000000000, bff0000000000000)
certainty.tsv	106	result_hex	8000000000000000	sequential(bfe8000000000000, bff0000000000000)
certainty.tsv	107	result_hex	bff0000000000000	and(bfe8000000000000, bff0000000000000)
certainty.tsv	108	result_hex	bfe8000000000000	or(bfe8000000000000, bff0000000000000)
certainty.tsv	109	result_hex	bfef5c28f5c28f5c	parallel(bfe8000000000000, bfed70a3d70a3d71)
certainty.tsv	110	result_hex	8000000000000000	sequential(bfe8000000000000, bfed70a3d70a3d71)
certainty.tsv	111	result_hex	bfed70a3d70a3d71	and(bfe8000000000000, bfed70a3d70a3d71)
certainty.tsv	112	result_hex	bfe8000000000000	or(bfe8000000000000, bfed70a3d70a3d71)
certainty.tsv	113	result_hex	bfee000000000000	parallel(bfe8000000000000, bfe8000000000000)
certainty.tsv	114	result_hex	8000000000000000	sequential(bfe8000000000000, bfe8000000000000)
certainty.tsv	115	result_hex	bfe8000000000000	and(bfe8000000000000, bfe8000000000000)
certainty.tsv	116	result_hex	bfe8000000000000	or(bfe8000000000000, bfe8000000000000)
certainty.tsv	117	result_hex	bfec000000000000	parallel(bfe8000000000000, bfe0000000000000)
certainty.tsv	118	result_hex	8000000000000000	sequential(bfe8000000000000, bfe0000000000000)
certainty.tsv	119	result_hex	bfe8000000000000	and(bfe8000000000000, bfe0000000000000)
certainty.tsv	120	result_hex	bfe0000000000000	or(bfe8000000000000, bfe0000000000000)
certainty.tsv	121	result_hex	bfea666666666666	parallel(bfe8000000000000, bfd3333333333333)
certainty.tsv	122	result_hex	8000000000000000	sequential(bfe8000000000000, bfd3333333333333)
certainty.tsv	123	result_hex	bfe8000000000000	and(bfe8000000000000, bfd3333333333333)
certainty.tsv	124	result_hex	bfd3333333333333	or(bfe8000000000000, bfd3333333333333)
certainty.tsv	125	result_hex	bfe8147ae147ae14	parallel(bfe8000000000000, bf847ae147ae147b)
certainty.tsv	126	result_hex	8000000000000000	sequential(bfe8000000000000, bf847ae147ae147b)
certainty.tsv	127	result_hex	bfe8000000000000	and(bfe8000000000000, bf847ae147ae147b)
certainty.tsv	128	result_hex	bf847ae147ae147b	or(bfe8000000000000, bf847ae147ae147b)
certainty.tsv	129	result_hex	bfe8000000000000	parallel(bfe8000000000000, 0000000000000000)
certainty.tsv	130	result_hex	8000000000000000	sequential(bfe8000000000000, 0000000000000000)
certainty.tsv	131	result_hex	bfe8000000000000	and(bfe8000000000000, 0000000000000000)
certainty.tsv	132	result_hex	0000000000000000	or(bfe8000000000000, 0000000000000000)
certainty.tsv	133	result_hex	bfe7eb50295fad41	parallel(bfe8000000000000, 3f847ae147ae147b)
certainty.tsv	134	result_hex	bf7eb851eb851eb8	sequential(bfe8000000000000, 3f847ae147ae147b)
certainty.tsv	135	result_hex	bfe8000000000000	and(bfe8000000000000, 3f847ae147ae147b)
certainty.tsv	136	result_hex	3f847ae147ae147b	or(bfe8000000000000, 3f847ae147ae147b)
certainty.tsv	137	result_hex	bfe4924924924925	parallel(bfe8000000000000, 3fd3333333333333)
certainty.tsv	138	result_hex	bfcccccccccccccc	sequential(bfe8000000000000, 3fd3333333333333)
certainty.tsv	139	result_hex	bfe8000000000000	and(bfe8000000000000, 3fd3333333333333)
certainty.tsv	140	result_hex	3fd3333333333333	or(bfe8000000000000, 3fd3333333333333)
certainty.tsv	141	result_hex	bfe0000000000000	parallel(bfe8000000000000, 3fe0000000000000)
certainty.tsv	142	result_hex	bfd8000000000000	sequential(bfe8000000000000, 3fe0000000000000)
certainty.tsv	143	result_hex	bfe8000000000000	and(bfe8000000000000, 3fe0000000000000)
certainty.tsv	144	result_hex	3fe0000000000000	or(bfe8000000000000, 3fe0000000000000)
certainty.tsv	145	result_hex	3fc47ae147ae1480	parallel(bfe8000000000000, 3fe947ae147ae148)
certainty.tsv	146	result_hex	bfe2f5c28f5c28f6	sequential(bfe8000000000000, 3fe947ae147ae148)
certainty.tsv	147	result_hex	bfe8000000000000	and(bfe8000000000000, 3fe947ae147ae148)
certainty.tsv	148	result_hex	3fe947ae147ae148	or(bfe8000000000000, 3fe947ae147ae148)
certainty.tsv	149	result_hex	3fe5c28f5c28f5c4	parallel(bfe8000000000000, 3fed70a3d70a3d71)
certainty.tsv	150	result_hex	bfe6147ae147ae15	sequential(bfe8000000000000, 3fed70a3d70a3d71)
certainty.tsv	151	result_hex	bfe8000000000000	and(bfe8000000000000, 3fed70a3d70a3d71)
certainty.tsv	152	result_hex	3fed70a3d70a3d71	or(bfe8000000000000, 3fed70a3d70a3d71)
certainty.tsv	153	result_hex	3ff0000000000000	parallel(bfe8000000000000, 3ff0000000000000)
certainty.tsv	154	result_hex	bfe8000000000000	sequential(bfe8000000000000, 3ff0000000000000)
certainty.tsv	155	result_hex	bfe8000000000000	and(bfe8000000000000, 3ff0000000000000)
certainty.tsv	156	result_hex	3ff0000000000000	or(bfe8000000000000, 3ff0000000000000)
certainty.tsv	157	result_hex	bff0000000000000	parallel(bfe0000000000000, bff0000000000000)
certainty.tsv	158	result_hex	8000000000000000	sequential(bfe0000000000000, bff0000000000000)
certainty.tsv	159	result_hex	bff0000000000000	and(bfe0000000000000, bff0000000000000)
certainty.tsv	160	result_hex	bfe0000000000000	or(bfe0000000000000, bff0000000000000)
certainty.tsv	161	result_hex	bfeeb851eb851eb8	parallel(bfe0000000000000, bfed70a3d70a3d71)
certainty.tsv	162	result_hex	8000000000000000	sequential(bfe0000000000000, bfed70a3d70a3d71)
certainty.tsv	163	result_hex	bfed70a3d70a3d71	and(bfe0000000000000, bfed70a3d70a3d71)
certainty.tsv	164	result_hex	bfe0000000000000	or(bfe0000000000000, bfed70a3d70a3d71)
certainty.tsv	165	result_hex	bfec000000000000	parallel(bfe0000000000000, bfe8000000000000)
certainty.tsv	166	result_hex	8000000000000000	sequential(bfe0000000000000, bfe8000000000000)
certainty.tsv	167	result_hex	bfe8000000000000	and(bfe0000000000000, bfe8000000000000)
certainty.tsv	168	result_hex	bfe0000000000000	or(bfe0000000000000, bfe8000000000000)
certainty.tsv	169	result_hex	bfe8000000000000	parallel(bfe0000000000000, bfe0000000000000)
certainty.tsv	170	result_hex	8000000000000000	sequential(bfe0000000000000, bfe0000000000000)
certainty.tsv	171	result_hex	bfe0000000000000	and(bfe0000000000000, bfe0000000000000)
certainty.tsv	172	result_hex	bfe0000000000000	or(bfe0000000000000, bfe0000000000000)
